latitude,longitude,timestamp
34.033511001648414,131.18737651047408,2020-06-16 04:06:04 +0000
34.03352520897429,131.18736988877058,2020-06-16 04:06:05 +0000
34.033540338309514,131.1873654463619,2020-06-16 04:06:06 +0000
34.033558443220365,131.18736796093285,2020-06-16 04:06:07 +0000
34.03357814069282,131.18737701338827,2020-06-16 04:06:08 +0000
34.03359716761302,131.1873855629295,2020-06-16 04:06:09 +0000
34.033612674133884,131.18739335809946,2020-06-16 04:06:10 +0000
34.03362960557829,131.1874011532694,2020-06-16 04:06:11 +0000
34.03364486064206,131.18740651768744,2020-06-16 04:06:12 +0000
34.03365852314423,131.18740727205872,2020-06-16 04:06:13 +0000
34.03367511931251,131.18740811024904,2020-06-16 04:06:14 +0000
34.033697163717854,131.1874071882397,2020-06-16 04:06:15 +0000
34.03372838630717,131.18740836170613,2020-06-16 04:06:16 +0000
34.0337665239666,131.18741003808677,2020-06-16 04:06:17 +0000
34.03379774655591,131.18741045718193,2020-06-16 04:06:18 +0000
34.03382318563204,131.18740735587775,2020-06-16 04:06:19 +0000
34.03384732551317,131.18739604030847,2020-06-16 04:06:20 +0000
34.033872596951234,131.18737667811214,2020-06-16 04:06:21 +0000
34.03388822920065,131.1873511971265,2020-06-16 04:06:22 +0000
34.03389874848913,131.18732253101766,2020-06-16 04:06:23 +0000
34.03390453200232,131.1872874946624,2020-06-16 04:06:24 +0000
34.03390692084472,131.18725044665038,2020-06-16 04:06:25 +0000
34.03390620838295,131.1872182601422,2020-06-16 04:06:26 +0000
34.03390499300699,131.1871857383579,2020-06-16 04:06:27 +0000
34.03390490918796,131.1871630234003,2020-06-16 04:06:28 +0000
34.033904657730865,131.1871442479372,2020-06-16 04:06:29 +0000
34.03390176597427,131.18712555629313,2020-06-16 04:06:30 +0000
34.033897365475106,131.18709948857426,2020-06-16 04:06:31 +0000
34.03389204296659,131.18707166065573,2020-06-16 04:06:32 +0000
34.033889067390966,131.1870456767559,2020-06-16 04:06:33 +0000
34.03388768437694,131.18701893848478,2020-06-16 04:06:34 +0000
34.03388743291985,131.18698876363337,2020-06-16 04:06:35 +0000
34.03388801965307,131.18695640948712,2020-06-16 04:06:36 +0000
34.03388768437694,131.18692615081667,2020-06-16 04:06:37 +0000
34.03388366106342,131.18689941254556,2020-06-16 04:06:38 +0000
34.03387423142235,131.18687108171284,2020-06-16 04:06:39 +0000
34.03386123947244,131.18684149359464,2020-06-16 04:06:40 +0000
34.03384883425574,131.18681701843738,2020-06-16 04:06:41 +0000
34.033837686324524,131.18680142809748,2020-06-16 04:06:42 +0000
34.033827753769266,131.1867855863005,2020-06-16 04:06:43 +0000
34.03381824030917,131.1867676490277,2020-06-16 04:06:44 +0000
34.0338069666494,131.18674803537428,2020-06-16 04:06:45 +0000
34.03379280123304,131.1867272482544,2020-06-16 04:06:46 +0000
34.03378014455925,131.18670956243872,2020-06-16 04:06:47 +0000
34.03377033773254,131.18669531320333,2020-06-16 04:06:48 +0000
34.033760069901156,131.1866791361302,2020-06-16 04:06:49 +0000
34.033747538955915,131.1866622046858,2020-06-16 04:06:50 +0000
34.03373643293421,131.18664443505108,2020-06-16 04:06:51 +0000
34.03372461445074,131.18662683305442,2020-06-16 04:06:52 +0000
34.0337112872247,131.18660805759131,2020-06-16 04:06:53 +0000
34.033691380204665,131.18658383389115,2020-06-16 04:06:54 +0000
34.03367423921268,131.18655893963873,2020-06-16 04:06:55 +0000
34.03366493530016,131.1865292677015,2020-06-16 04:06:56 +0000
34.033659906158256,131.18649406370818,2020-06-16 04:06:57 +0000
34.0336594870631,131.18645961408615,2020-06-16 04:06:58 +0000
34.03366849760901,131.18642684084475,2020-06-16 04:06:59 +0000
34.033680064635384,131.1863899604708,2020-06-16 04:07:00 +0000
34.03369096110951,131.18635383446812,2020-06-16 04:07:01 +0000
34.03370013929348,131.18632089358866,2020-06-16 04:07:02 +0000
34.03371199968647,131.1862877012521,2020-06-16 04:07:03 +0000
34.033722854251074,131.1862535869062,2020-06-16 04:07:04 +0000
34.03373328972052,131.18622341205477,2020-06-16 04:07:05 +0000
34.033741671623694,131.18619935599267,2020-06-16 04:07:06 +0000
34.03374858669381,131.186173791188,2020-06-16 04:07:07 +0000
34.03375918980132,131.18614453834593,2020-06-16 04:07:08 +0000
34.03377159501802,131.18611637515127,2020-06-16 04:07:09 +0000
34.03378735299598,131.1860850268334,2020-06-16 04:07:10 +0000
34.03380264996927,131.18605242123007,2020-06-16 04:07:11 +0000
34.03381589337628,131.1860197318077,2020-06-16 04:07:12 +0000
34.03382934633087,131.18598729384243,2020-06-16 04:07:13 +0000
34.033843050742554,131.18595376622974,2020-06-16 04:07:14 +0000
34.03385461776893,131.18591973570287,2020-06-16 04:07:15 +0000
34.03386191002469,131.18587908347249,2020-06-16 04:07:16 +0000
34.03386040128212,131.18582929496765,2020-06-16 04:07:17 +0000
34.03385465967845,131.1857792550057,2020-06-16 04:07:18 +0000
34.03385813816826,131.18574044679403,2020-06-16 04:07:19 +0000
34.03386811263304,131.18571119395196,2020-06-16 04:07:20 +0000
34.03388516980599,131.18568705407083,2020-06-16 04:07:21 +0000
34.03390461582135,131.18566459057033,2020-06-16 04:07:22 +0000
34.03392485811751,131.18564246234595,2020-06-16 04:07:23 +0000
34.03394338212352,131.1856243574351,2020-06-16 04:07:24 +0000
34.033958092363584,131.1856113654852,2020-06-16 04:07:25 +0000
34.033979214759576,131.1855987088114,2020-06-16 04:07:26 +0000
34.03400050479363,131.1855812744528,2020-06-16 04:07:27 +0000
34.03402196246575,131.18556308572292,2020-06-16 04:07:28 +0000
34.03404685671817,131.18554389116466,2020-06-16 04:07:29 +0000
34.03407246343236,131.18552545097768,2020-06-16 04:07:30 +0000
34.03408943678628,131.18551648234128,2020-06-16 04:07:31 +0000
34.03410511094521,131.18550692697167,2020-06-16 04:07:32 +0000
34.03411977927576,131.1854956114024,2020-06-16 04:07:33 +0000
34.0341378422771,131.18548437965214,2020-06-16 04:07:34 +0000
34.034162946077096,131.18543442350924,2020-06-16 04:07:35 +0000
34.0341798775215,131.18541757588386,2020-06-16 04:07:35 +0000
34.03419509067576,131.18540617649555,2020-06-16 04:07:36 +0000
34.03421378231983,131.1853954476595,2020-06-16 04:07:37 +0000
34.03423289305906,131.18538471882343,2020-06-16 04:07:38 +0000
34.034254015455055,131.18537264888286,2020-06-16 04:07:39 +0000
34.03427220418494,131.18536150095164,2020-06-16 04:07:40 +0000
34.03428641151081,131.1853497662872,2020-06-16 04:07:41 +0000
34.03430284004103,131.18533962418437,2020-06-16 04:07:42 +0000
34.034322705151546,131.1853296497196,2020-06-16 04:07:43 +0000
34.03434470764737,131.18531984289288,2020-06-16 04:07:44 +0000
34.03436872179996,131.18531808269321,2020-06-16 04:07:45 +0000
34.03438460550647,131.18532168691158,2020-06-16 04:07:46 +0000
34.034390891933846,131.1853296497196,2020-06-16 04:07:47 +0000
34.03439223303835,131.18533744488954,2020-06-16 04:07:48 +0000
34.034393532233345,131.18535144266784,2020-06-16 04:07:49 +0000
34.034393951328504,131.1853690446645,2020-06-16 04:07:50 +0000
34.03439457997124,131.18538999942243,2020-06-16 04:07:51 +0000
34.03439550198059,131.18541304965615,2020-06-16 04:07:52 +0000
34.034396968813645,131.18543073547184,2020-06-16 04:07:53 +0000
34.03439965102266,131.18544640963077,2020-06-16 04:07:54 +0000
34.03440359051715,131.1854552106291,2020-06-16 04:07:55 +0000
34.03440359051715,131.1854552106291,2020-06-16 04:07:56 +0000
34.034411050410974,131.1854583957523,2020-06-16 04:07:57 +0000
34.03441293633919,131.18545990449488,2020-06-16 04:07:58 +0000
34.0344121819679,131.18546149705648,2020-06-16 04:07:59 +0000
34.03440987694453,131.18545847957134,2020-06-16 04:08:00 +0000
34.03440614699762,131.18545370188653,2020-06-16 04:08:01 +0000
34.03440614699762,131.18545370188653,2020-06-16 04:08:02 +0000
34.03440522498827,131.18544506852626,2020-06-16 04:08:03 +0000
34.03440522498827,131.18544506852626,2020-06-16 04:08:04 +0000
34.03440522498827,131.18544506852626,2020-06-16 04:08:05 +0000
34.034409709306466,131.18544247013628,2020-06-16 04:08:06 +0000
34.03440908066373,131.18543869827985,2020-06-16 04:08:07 +0000
34.03441343925338,131.18544188340306,2020-06-16 04:08:08 +0000
34.034421653518486,131.1854515225917,2020-06-16 04:08:09 +0000
34.034436321849036,131.1854631734371,2020-06-16 04:08:10 +0000
34.03445145118426,131.18547893141508,2020-06-16 04:08:11 +0000
34.03446431740563,131.1854948570311,2020-06-16 04:08:12 +0000
34.034477812269735,131.18551237520873,2020-06-16 04:08:13 +0000
34.034491684319484,131.1855302286625,2020-06-16 04:08:14 +0000
34.034499060394275,131.1855376885563,2020-06-16 04:08:15 +0000
